score,SMQ,ODD,IDD,SPREAD,FOUCUS,ICF,ECF,REI,CHM,CHD,module_name,scoh,scop,odd,idd,spread,focus,icf,ecf,rei,chm,chd,DSM,class_name,c_chm,c_chd,CBC,c_FAN_IN,c_FAN_OUT,IDCC,IODD,IIDD,EDCC,NOP,NAC,NDC,NOI,NOID,RFC,NOSI,CTM,c_variablesQty,NOM,WMC,privateMethodsQty,NOVM,CIS,protectedMethodsQty,staticMethodsQty,defaultMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,NOF,publicFieldsQty,privateFieldsQty,protectedFieldsQty,staticFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,TCC,LCC,LCOM,LOCM*,c_modifiers
0.6917375425531914,-0.2644,0.0089,0.0088,0.0025,0.0399,0.064,0.0006,0.008,0.576,0.4459,$,0.0,0.0017,0.0027,0.0,0.0053,0.0557,0.1458,0.0,0.0,1.0,0.9444444444444443,12,$.Application,1.0000,1.0000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.6917375425531914,-0.2644,0.0089,0.0088,0.0025,0.0399,0.064,0.0006,0.008,0.576,0.4459,$,0.0,0.0017,0.0027,0.0,0.0053,0.0557,0.1458,0.0,0.0,1.0,0.9444444444444443,12,$.HelloConsumer,1.0000,1.0000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0.6917375425531914,-0.2644,0.0089,0.0088,0.0025,0.0399,0.064,0.0006,0.008,0.576,0.4459,$,0.0,0.0017,0.0027,0.0,0.0053,0.0557,0.1458,0.0,0.0,1.0,0.9444444444444443,12,$.HelloImpl,1.0000,1.0000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.6917375425531914,-0.2644,0.0089,0.0088,0.0025,0.0399,0.064,0.0006,0.008,0.576,0.4459,org.apache.servicecomb.common.javassist,0.125,0.2059,0.0027,0.0293,0.008,0.1902,0.1944,0.0004,0.0021,0.44313450237363283,0.27592265825961476,12,org.apache.servicecomb.common.javassist.ClassConfig,0.2238,0.2114,9,7,2,4,2,2,5,0,1,1,0,4,8,0,5,7,15,15,0,15,15,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1
0.6917375425531914,-0.2644,0.0089,0.0088,0.0025,0.0399,0.064,0.0006,0.008,0.576,0.4459,org.apache.servicecomb.common.javassist,0.125,0.2059,0.0027,0.0293,0.008,0.1902,0.1944,0.0004,0.0021,0.44313450237363283,0.27592265825961476,12,org.apache.servicecomb.common.javassist.CtType,0.1825,0.1929,5,3,2,4,2,2,1,0,1,0,0,1,3,1,2,8,7,7,1,6,6,0,0,0,0,0,0,4,0,4,0,1,0,1,0,0,0,0,0,1
0.6917375425531914,-0.2644,0.0089,0.0088,0.0025,0.0399,0.064,0.0006,0.008,0.576,0.4459,org.apache.servicecomb.common.javassist,0.125,0.2059,0.0027,0.0293,0.008,0.1902,0.1944,0.0004,0.0021,0.44313450237363283,0.27592265825961476,12,org.apache.servicecomb.common.javassist.CtTypeJavaType,0.1333,0.0933,3,2,1,2,1,1,1,0,1,0,0,2,3,0,2,3,6,6,0,6,5,1,0,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,1
0.6917375425531914,-0.2644,0.0089,0.0088,0.0025,0.0399,0.064,0.0006,0.008,0.576,0.4459,org.apache.servicecomb.common.javassist,0.125,0.2059,0.0027,0.0293,0.008,0.1902,0.1944,0.0004,0.0021,0.44313450237363283,0.27592265825961476,12,org.apache.servicecomb.common.javassist.FieldConfig,0.2500,0.2750,4,4,0,3,0,3,1,0,1,0,0,1,0,0,0,4,9,9,0,9,9,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1
0.6917375425531914,-0.2644,0.0089,0.0088,0.0025,0.0399,0.064,0.0006,0.008,0.576,0.4459,org.apache.servicecomb.common.javassist,0.125,0.2059,0.0027,0.0293,0.008,0.1902,0.1944,0.0004,0.0021,0.44313450237363283,0.27592265825961476,12,org.apache.servicecomb.common.javassist.JavassistUtils,0.1522,0.1112,21,16,5,6,4,2,15,0,1,0,0,14,36,1,21,38,24,24,10,14,14,0,23,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,17
0.6917375425531914,-0.2644,0.0089,0.0088,0.0025,0.0399,0.064,0.0006,0.008,0.576,0.4459,org.apache.servicecomb.common.javassist,0.125,0.2059,0.0027,0.0293,0.008,0.1902,0.1944,0.0004,0.0021,0.44313450237363283,0.27592265825961476,12,org.apache.servicecomb.common.javassist.MethodConfig,0.4667,0.3515,6,4,2,5,2,3,1,0,1,0,0,1,8,0,7,12,11,11,0,11,10,0,0,1,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1
0.6917375425531914,-0.2644,0.0089,0.0088,0.0025,0.0399,0.064,0.0006,0.008,0.576,0.4459,org.apache.servicecomb.common.javassist,0.125,0.2059,0.0027,0.0293,0.008,0.1902,0.1944,0.0004,0.0021,0.44313450237363283,0.27592265825961476,12,org.apache.servicecomb.common.javassist.ParameterConfig,0.1667,0.3000,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,2,4,4,0,4,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1
0.6917375425531914,-0.2644,0.0089,0.0088,0.0025,0.0399,0.064,0.0006,0.008,0.576,0.4459,org.apache.servicecomb.common.javassist,0.125,0.2059,0.0027,0.0293,0.008,0.1902,0.1944,0.0004,0.0021,0.44313450237363283,0.27592265825961476,12,org.apache.servicecomb.common.javassist.StdScopedClassPool,0.0000,0.0000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.6917375425531914,-0.2644,0.0089,0.0088,0.0025,0.0399,0.064,0.0006,0.008,0.576,0.4459,org.apache.servicecomb.common.javassist,0.125,0.2059,0.0027,0.0293,0.008,0.1902,0.1944,0.0004,0.0021,0.44313450237363283,0.27592265825961476,12,org.apache.servicecomb.common.javassist.StdScopedClassPoolFactory,0.8333,0.8000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.6917375425531914,-0.2644,0.0089,0.0088,0.0025,0.0399,0.064,0.0006,0.008,0.576,0.4459,org.apache.servicecomb.common.javassist,0.125,0.2059,0.0027,0.0293,0.008,0.1902,0.1944,0.0004,0.0021,0.44313450237363283,0.27592265825961476,12,org.apache.servicecomb.common.javassist.TestCtType,1.0000,0.3333,2,0,2,2,2,0,0,0,1,0,0,0,4,1,4,15,8,8,0,8,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.6917375425531914,-0.2644,0.0089,0.0088,0.0025,0.0399,0.064,0.0006,0.008,0.576,0.4459,org.apache.servicecomb.common.javassist,0.125,0.2059,0.0027,0.0293,0.008,0.1902,0.1944,0.0004,0.0021,0.44313450237363283,0.27592265825961476,12,org.apache.servicecomb.common.javassist.TestCtTypeJavaType,1.0000,0.3333,1,0,1,1,1,0,0,0,1,0,0,0,2,0,2,11,4,4,0,4,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,1
