module_name,class_name,method_name,startLine,CBM,m_FAN_IN,m_FAN_OUT,IDMC,EDMC,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,m_variablesQty,parametersQty,m_modifier
com.ctrip.framework.apollo.adminservice,com.ctrip.framework.apollo.adminservice.AdminServiceApplication,com.ctrip.framework.apollo.adminservice.AdminServiceApplication.main,27,0,0,0,0,0,False,0,0,0,0,1
com.ctrip.framework.apollo.adminservice,com.ctrip.framework.apollo.adminservice.AdminServiceHealthIndicator,com.ctrip.framework.apollo.adminservice.AdminServiceHealthIndicator.health,17,0,0,0,0,0,False,0,1,1,0,1
com.ctrip.framework.apollo.adminservice,com.ctrip.framework.apollo.adminservice.AdminServiceHealthIndicator,com.ctrip.framework.apollo.adminservice.AdminServiceHealthIndicator.check,26,1,0,1,0,1,False,0,1,0,0,1
com.ctrip.framework.apollo,com.ctrip.framework.apollo.LocalAdminServiceApplication,com.ctrip.framework.apollo.LocalAdminServiceApplication.main,10,0,0,0,0,0,False,0,0,0,0,0
com.ctrip.framework.apollo,com.ctrip.framework.apollo.ConfigService,com.ctrip.framework.apollo.ConfigService.setConfig,94,0,0,0,0,0,False,0,2,1,0,0
com.ctrip.framework.apollo,com.ctrip.framework.apollo.ConfigService,com.ctrip.framework.apollo.ConfigService.setConfigFactory,119,0,0,0,0,0,False,0,2,1,0,0
com.ctrip.framework.apollo,com.ctrip.framework.apollo.ConfigService,com.ctrip.framework.apollo.ConfigService.ConfigService,27,0,0,0,0,0,False,0,0,0,0,0
com.ctrip.framework.apollo,com.ctrip.framework.apollo.ConfigService,com.ctrip.framework.apollo.ConfigService.getManager,31,1,0,1,0,1,False,0,1,0,0,1
com.ctrip.framework.apollo,com.ctrip.framework.apollo.ConfigService,com.ctrip.framework.apollo.ConfigService.setContainer,130,2,2,0,2,0,False,0,0,0,0,0
com.ctrip.framework.apollo,com.ctrip.framework.apollo.ConfigService,com.ctrip.framework.apollo.ConfigService.getRegistry,49,1,0,1,0,1,False,0,1,0,0,1
com.ctrip.framework.apollo,com.ctrip.framework.apollo.ConfigService,com.ctrip.framework.apollo.ConfigService.getAppConfig,67,4,4,0,1,3,False,0,1,1,0,0
com.ctrip.framework.apollo,com.ctrip.framework.apollo.ConfigService,com.ctrip.framework.apollo.ConfigService.getConfig,76,3,3,0,1,2,False,0,2,1,0,0
com.ctrip.framework.apollo,com.ctrip.framework.apollo.ConfigService,com.ctrip.framework.apollo.ConfigService.getConfigFile,86,3,3,0,1,2,False,0,2,1,0,0
com.ctrip.framework.apollo,com.ctrip.framework.apollo.BaseIntegrationTest,com.ctrip.framework.apollo.BaseIntegrationTest.beforeClass,50,1,0,1,0,1,False,0,1,0,0,1
com.ctrip.framework.apollo,com.ctrip.framework.apollo.BaseIntegrationTest,com.ctrip.framework.apollo.BaseIntegrationTest.setUp,57,2,1,1,1,1,False,1,1,0,0,0
com.ctrip.framework.apollo,com.ctrip.framework.apollo.BaseIntegrationTest,com.ctrip.framework.apollo.BaseIntegrationTest.startServerWithHandlers,73,1,1,0,0,1,False,0,1,1,0,1
com.ctrip.framework.apollo,com.ctrip.framework.apollo.BaseIntegrationTest,com.ctrip.framework.apollo.BaseIntegrationTest.tearDown,91,1,1,0,0,1,False,1,0,0,0,0
com.ctrip.framework.apollo,com.ctrip.framework.apollo.BaseIntegrationTest,com.ctrip.framework.apollo.BaseIntegrationTest.mockMetaServerHandler,103,1,0,1,0,1,False,0,3,0,0,3
com.ctrip.framework.apollo,com.ctrip.framework.apollo.BaseIntegrationTest,com.ctrip.framework.apollo.BaseIntegrationTest.setRefreshInterval,132,1,1,0,0,1,False,0,0,0,0,0
com.ctrip.framework.apollo,com.ctrip.framework.apollo.BaseIntegrationTest,com.ctrip.framework.apollo.BaseIntegrationTest.setRefreshTimeUnit,136,1,1,0,0,1,False,0,0,0,0,0
com.ctrip.framework.apollo,com.ctrip.framework.apollo.BaseIntegrationTest,com.ctrip.framework.apollo.BaseIntegrationTest.findFreePort,197,0,0,0,0,0,False,0,0,0,0,2
com.ctrip.framework.apollo,com.ctrip.framework.apollo.ConfigServiceTest,com.ctrip.framework.apollo.ConfigServiceTest.setUp,23,1,0,1,1,0,False,0,1,0,0,0
com.ctrip.framework.apollo,com.ctrip.framework.apollo.ConfigServiceTest,com.ctrip.framework.apollo.ConfigServiceTest.testHackConfig,34,1,0,1,1,0,False,0,4,0,0,3
com.ctrip.framework.apollo,com.ctrip.framework.apollo.ConfigServiceTest,com.ctrip.framework.apollo.ConfigServiceTest.testHackConfigFactory,46,1,0,1,1,0,False,0,3,0,0,2
com.ctrip.framework.apollo,com.ctrip.framework.apollo.ConfigServiceTest,com.ctrip.framework.apollo.ConfigServiceTest.testMockConfigFactory,57,1,0,1,1,0,False,0,3,0,0,3
com.ctrip.framework.apollo,com.ctrip.framework.apollo.ConfigServiceTest,com.ctrip.framework.apollo.ConfigServiceTest.testMockConfigFactoryForConfigFile,69,1,0,1,1,0,False,0,3,0,0,4
com.ctrip.framework.apollo,com.ctrip.framework.apollo.LocalConfigServiceApplication,com.ctrip.framework.apollo.LocalConfigServiceApplication.main,10,0,0,0,0,0,False,0,0,0,0,0
com.ctrip.framework.apollo,com.ctrip.framework.apollo.LocalPortalApplication,com.ctrip.framework.apollo.LocalPortalApplication.main,8,0,0,0,0,0,False,0,0,0,0,0
com.ctrip.framework.apollo.adminservice.aop,com.ctrip.framework.apollo.adminservice.aop.NamespaceLockAspect,com.ctrip.framework.apollo.adminservice.aop.NamespaceLockAspect.checkLock,132,2,0,2,0,2,False,0,3,0,0,1
com.ctrip.framework.apollo.adminservice.aop,com.ctrip.framework.apollo.adminservice.aop.NamespaceLockAspect,com.ctrip.framework.apollo.adminservice.aop.NamespaceLockAspect.requireLockAdvice,53,1,0,1,0,1,False,0,2,1,0,0
com.ctrip.framework.apollo.adminservice.aop,com.ctrip.framework.apollo.adminservice.aop.NamespaceLockAspect,com.ctrip.framework.apollo.adminservice.aop.NamespaceLockAspect.acquireLock,98,2,0,2,0,2,False,0,6,3,0,2
com.ctrip.framework.apollo.adminservice.aop,com.ctrip.framework.apollo.adminservice.aop.NamespaceLockAspect,com.ctrip.framework.apollo.adminservice.aop.NamespaceLockAspect.tryLock,124,3,0,3,0,3,False,0,4,0,0,1
com.ctrip.framework.apollo.adminservice.aop,com.ctrip.framework.apollo.adminservice.aop.NamespaceLockTest,com.ctrip.framework.apollo.adminservice.aop.NamespaceLockTest.acquireLockWithNotLockedAndSwitchON,47,2,0,2,1,1,False,0,2,0,0,0
com.ctrip.framework.apollo.adminservice.aop,com.ctrip.framework.apollo.adminservice.aop.NamespaceLockTest,com.ctrip.framework.apollo.adminservice.aop.NamespaceLockTest.acquireLockWithNotLockedAndSwitchOFF,57,4,0,4,1,3,False,0,5,1,0,0
